Source,Target,Weight
zcash,nexo,0.0
enjin-coin,nexo,0.0
zilliqa,nexo,0.0
loopring,nexo,0.0
xinfin-network,nexo,0.0
basic-attention-token,nexo,0.0
nem,nexo,0.0
holo,nexo,0.0
decred,nexo,0.0
thetafuel,nexo,0.0
qtum,nexo,0.0
ravencoin,nexo,0.0
bitcoin-gold,nexo,0.0
fetch-ai,nexo,0.0
ankr-network,nexo,0.0
blox,nexo,0.0
gnosis-gno,nexo,0.0
iostoken,nexo,0.0
golem-network-tokens,nexo,0.0
iotex,nexo,0.0
waves,nexo,0.0
eur-tether,nexo,0.0
omisego,nexo,0.0
0x,nexo,0.0
icon,nexo,0.0
siacoin,nexo,0.0
zelcash,nexo,0.0
ontology,nexo,0.0
swissborg,nexo,0.0
mxtoken,nexo,0.0
reserve-protocol,nexo,0.0
bora-ecosystem,nexo,0.0
telcoin,nexo,0.0
ocean-protocol,nexo,0.0
celsius,nexo,0.0
polymath-network,nexo,0.0
wax,nexo,0.0
digibyte,nexo,0.0
livepeer,nexo,0.0
lisk,nexo,0.0
rif,nexo,0.0
zencash,nexo,0.0
aelf,nexo,0.0
stasis-eurs,nexo,0.0
rlc,nexo,0.0
constellation,nexo,0.0
origintrail,nexo,0.0
coinextoken,nexo,0.0
republic-protocol,nexo,0.0
syscoin,nexo,0.0
numeraire,nexo,0.0
nano,nexo,0.0
ethos,nexo,0.0
function-x,nexo,0.0
medibloc,nexo,0.0
dent,nexo,0.0
status,nexo,0.0
celer-network,nexo,0.0
ergo,nexo,0.0
mass-vehicle-ledger,nexo,0.0
aragon,nexo,0.0
ontology-gas,nexo,0.0
orbs,nexo,0.0
humanscape,nexo,0.0
ardor,nexo,0.0
steem,nexo,0.0
civic,nexo,0.0
mir,nexo,0.0
everipedia,nexo,0.0
zeon,nexo,0.0
vethor-token,nexo,0.0
ceek-vr,nexo,0.0
power-ledger,nexo,0.0
stratis,nexo,0.0
abbc-foundation,nexo,0.0
request-network,nexo,0.0
xyo-network,nexo,0.0
rsk,nexo,0.0
metal,nexo,0.0
covalent,nexo,0.0
gxchain,nexo,0.0
bancor,nexo,0.0
funfair,nexo,0.0
quarkchain,nexo,0.0
morpheus-network,nexo,0.0
nkn,nexo,0.0
kyber-network,nexo,0.0
storm,nexo,0.0
veritaseum,nexo,0.0
maidsafecoin,nexo,0.0
augur,nexo,0.0
selfkey,nexo,0.0
hxro,nexo,0.0
ark,nexo,0.0
mxc,nexo,0.0
monaco,nexo,0.0
irisnet,nexo,0.0
whitecoin,nexo,0.0
aergo,nexo,0.0
bytom,nexo,0.0
storj,nexo,0.0
meta,nexo,0.0
moviebloc,nexo,0.0
wanchain,nexo,0.0
mainframe,nexo,0.0
dero,nexo,0.0
cortex,nexo,0.0
telos-blockchain-network,nexo,0.0
verge,nexo,0.0
utrust,nexo,0.0
uquid-coin,nexo,0.0
revain,nexo,0.0
thundercore,nexo,0.0
loom-network,nexo,0.0
lto-network,nexo,0.0
gas,nexo,0.0
electroneum,nexo,0.0
hyperion,nexo,0.0
measurable-data-token,nexo,0.0
ethlend,nexo,0.0
lition,nexo,0.0
mossland,nexo,0.0
gifto,nexo,0.0
stox,nexo,0.0
chronobank,nexo,0.0
sonm,nexo,0.0
bitmax-token,nexo,0.0
travala,nexo,0.0
komodo,nexo,0.0
steem-dollars,nexo,0.0
melon,nexo,0.0
bluzelle,nexo,0.0
groestlcoin,nexo,0.0
tomochain,nexo,0.0
bitcoin-diamond,nexo,0.0
monacoin,nexo,0.0
bitshares,nexo,0.0
tpt,nexo,0.0
refereum,nexo,0.0
v-id,nexo,0.0
aeternity,nexo,0.0
streamr-datacoin,nexo,0.0
pivx,nexo,0.0
neblio,nexo,0.0
bitcoin,holo,0.0
ethereum,holo,0.0
tether,holo,0.0
binance-coin,holo,0.0
usd-coin,holo,0.0
ripple,holo,0.0
okb,holo,0.0
cardano,holo,0.0
dogecoin,holo,0.0
matic-network,holo,0.0
litecoin,holo,0.0
tron,holo,0.0
wrapped-bitcoin,holo,0.0
dai,holo,0.0
phx,holo,0.0
cosmos,holo,0.0
chainlink,holo,0.0
unus-sed-leo,holo,0.0
ethereum-classic,holo,0.0
monero,holo,0.0
bitcoin-cash,holo,0.0
stellar,holo,0.0
qnt,holo,0.0
cro,holo,0.0
vet,holo,0.0
dfn,holo,0.0
eos,holo,0.0
decentraland,holo,0.0
fantom,holo,0.0
tezos,holo,0.0
theta-token,holo,0.0
blockstack,holo,0.0
maker,holo,0.0
neo,holo,0.0
kucoin-shares,holo,0.0
huobi-token,holo,0.0
havven,holo,0.0
trueusd,holo,0.0
bitcoin-cash-sv,holo,0.0
dash,holo,0.0
gatechain,holo,0.0
gusd,holo,0.0
moonx,holo,0.0
cotrader,holo,0.0
zcash,holo,0.0
enjin-coin,holo,0.0
zilliqa,holo,0.0
loopring,holo,0.0
xinfin-network,holo,0.0
basic-attention-token,holo,0.0
nem,holo,0.0
nexo,holo,0.0
decred,holo,0.0
thetafuel,holo,0.0
qtum,holo,0.0
ravencoin,holo,0.0
bitcoin-gold,holo,0.0
fetch-ai,holo,0.0
ankr-network,holo,0.0
blox,holo,0.0
gnosis-gno,holo,0.0
iostoken,holo,0.0
golem-network-tokens,holo,0.0
iotex,holo,0.0
waves,holo,0.0
eur-tether,holo,0.0
omisego,holo,0.0
0x,holo,0.0
icon,holo,0.0
siacoin,holo,0.0
zelcash,holo,0.0
ontology,holo,0.0
swissborg,holo,0.0
mxtoken,holo,0.0
reserve-protocol,holo,0.0
bora-ecosystem,holo,0.0
telcoin,holo,0.0
ocean-protocol,holo,0.0
celsius,holo,0.0
polymath-network,holo,0.0
wax,holo,0.0
digibyte,holo,0.0
livepeer,holo,0.0
lisk,holo,0.0
rif,holo,0.0
zencash,holo,0.0
aelf,holo,0.0
stasis-eurs,holo,0.0
rlc,holo,0.0
constellation,holo,0.0
origintrail,holo,0.0
coinextoken,holo,0.0
republic-protocol,holo,0.0
syscoin,holo,0.0
numeraire,holo,0.0
nano,holo,0.0
ethos,holo,0.0
function-x,holo,0.0
medibloc,holo,0.0
dent,holo,0.8851217656309153
status,holo,0.0
celer-network,holo,0.0
ergo,holo,0.0
mass-vehicle-ledger,holo,0.0
aragon,holo,0.0
ontology-gas,holo,0.0
orbs,holo,0.0
humanscape,holo,0.0
ardor,holo,0.0
steem,holo,0.0
civic,holo,0.0
mir,holo,0.0
everipedia,holo,0.0
zeon,holo,0.0
vethor-token,holo,0.0
ceek-vr,holo,0.0
power-ledger,holo,0.0
stratis,holo,0.0
abbc-foundation,holo,0.0
request-network,holo,0.0
xyo-network,holo,0.0
rsk,holo,0.0
metal,holo,0.0
covalent,holo,0.0
gxchain,holo,0.0
bancor,holo,0.0
funfair,holo,0.0
quarkchain,holo,0.0
morpheus-network,holo,0.0
nkn,holo,0.0
kyber-network,holo,0.0
storm,holo,0.0
veritaseum,holo,0.0
maidsafecoin,holo,0.0
augur,holo,0.0
selfkey,holo,0.0
hxro,holo,0.0
ark,holo,0.0
mxc,holo,0.0
monaco,holo,0.0
irisnet,holo,0.0
whitecoin,holo,0.0
aergo,holo,0.0
bytom,holo,0.0
storj,holo,0.0
meta,holo,0.0
moviebloc,holo,0.0
wanchain,holo,0.0
mainframe,holo,0.0
dero,holo,0.0
cortex,holo,0.0
telos-blockchain-network,holo,0.0
verge,holo,0.0
utrust,holo,0.0
uquid-coin,holo,0.0
revain,holo,0.0
thundercore,holo,0.0
loom-network,holo,0.0
lto-network,holo,0.0
gas,holo,0.0
electroneum,holo,0.0
hyperion,holo,0.0
measurable-data-token,holo,0.0
ethlend,holo,0.0
lition,holo,0.0
mossland,holo,0.0
gifto,holo,0.0
stox,holo,0.0
chronobank,holo,0.0
sonm,holo,0.0
bitmax-token,holo,0.0
travala,holo,0.0
komodo,holo,0.0
steem-dollars,holo,0.0
melon,holo,0.0
bluzelle,holo,0.0
groestlcoin,holo,0.0
tomochain,holo,0.0
bitcoin-diamond,holo,0.0
monacoin,holo,0.0
bitshares,holo,0.0
tpt,holo,0.0
refereum,holo,0.0
v-id,holo,0.0
aeternity,holo,0.0
streamr-datacoin,holo,0.0
pivx,holo,0.0
neblio,holo,0.0
bitcoin,decred,0.0
ethereum,decred,0.0
tether,decred,0.0
binance-coin,decred,0.0
usd-coin,decred,0.0
ripple,decred,0.0
okb,decred,0.0
cardano,decred,0.0
dogecoin,decred,0.0
matic-network,decred,0.0
litecoin,decred,1.0474362589044466
tron,decred,0.0
wrapped-bitcoin,decred,0.0
dai,decred,0.0
phx,decred,0.0
cosmos,decred,0.0
chainlink,decred,0.0
unus-sed-leo,decred,0.0
ethereum-classic,decred,0.0
monero,decred,0.0
bitcoin-cash,decred,0.0
stellar,decred,0.0
qnt,decred,0.0
cro,decred,0.0
vet,decred,0.0
dfn,decred,0.0
eos,decred,0.0
decentraland,decred,0.0
fantom,decred,0.0
tezos,decred,0.0
theta-token,decred,0.0
blockstack,decred,0.0
maker,decred,0.0
neo,decred,0.0
kucoin-shares,decred,0.0
huobi-token,decred,0.0
havven,decred,0.0
trueusd,decred,0.0
bitcoin-cash-sv,decred,0.0
dash,decred,0.0
gatechain,decred,0.0
gusd,decred,0.0
moonx,decred,0.0
cotrader,decred,0.0
zcash,decred,0.0
enjin-coin,decred,0.0
zilliqa,decred,0.0
loopring,decred,0.0
xinfin-network,decred,0.0
basic-attention-token,decred,0.0
nem,decred,0.0
nexo,decred,0.0
holo,decred,0.0
thetafuel,decred,0.0
qtum,decred,0.0
ravencoin,decred,0.0
bitcoin-gold,decred,0.0
fetch-ai,decred,0.0
ankr-network,decred,0.0
blox,decred,0.0
gnosis-gno,decred,0.0
iostoken,decred,0.0
golem-network-tokens,decred,0.0
iotex,decred,0.0
waves,decred,0.0
eur-tether,decred,0.0
omisego,decred,0.0
0x,decred,0.0
icon,decred,0.0
siacoin,decred,0.0
zelcash,decred,0.0
ontology,decred,0.0
swissborg,decred,0.0
mxtoken,decred,0.0
reserve-protocol,decred,0.0
bora-ecosystem,decred,0.0
telcoin,decred,0.0
ocean-protocol,decred,0.0
celsius,decred,0.0
polymath-network,decred,0.0
wax,decred,0.0
digibyte,decred,0.0
livepeer,decred,0.0
lisk,decred,0.0
rif,decred,0.0
zencash,decred,0.0
aelf,decred,0.0
stasis-eurs,decred,0.0
rlc,decred,0.0
constellation,decred,0.0
origintrail,decred,0.0
coinextoken,decred,0.0
republic-protocol,decred,0.0
syscoin,decred,0.0
numeraire,decred,0.0
nano,decred,0.0
ethos,decred,0.0
function-x,decred,0.0
medibloc,decred,0.0
dent,decred,0.0
status,decred,0.0
celer-network,decred,0.0
ergo,decred,0.0
mass-vehicle-ledger,decred,0.0
aragon,decred,0.0
ontology-gas,decred,0.0
orbs,decred,0.0
humanscape,decred,0.0
ardor,decred,0.0
steem,decred,0.0
civic,decred,0.0
mir,decred,0.0
everipedia,decred,0.0
zeon,decred,0.0
vethor-token,decred,0.0
ceek-vr,decred,0.0
power-ledger,decred,0.0
stratis,decred,0.0
abbc-foundation,decred,0.0
request-network,decred,0.0
xyo-network,decred,0.0
rsk,decred,0.0
metal,decred,0.0
covalent,decred,0.0
gxchain,decred,0.0
bancor,decred,0.0
funfair,decred,0.0
quarkchain,decred,0.0
morpheus-network,decred,0.0
nkn,decred,0.0
kyber-network,decred,0.0
storm,decred,0.0
veritaseum,decred,0.0
maidsafecoin,decred,0.0
augur,decred,0.0
selfkey,decred,0.0
hxro,decred,0.0
ark,decred,0.0
mxc,decred,0.0
monaco,decred,0.0
irisnet,decred,0.0
whitecoin,decred,0.0
aergo,decred,0.0
bytom,decred,0.0
storj,decred,0.0
meta,decred,0.0
moviebloc,decred,0.0
wanchain,decred,0.0
mainframe,decred,0.0
dero,decred,0.0
cortex,decred,0.0
telos-blockchain-network,decred,0.0
verge,decred,0.0
utrust,decred,0.0
uquid-coin,decred,0.0
revain,decred,0.0
thundercore,decred,0.0
loom-network,decred,0.0
lto-network,decred,0.0
gas,decred,0.0
electroneum,decred,0.0
hyperion,decred,0.0
measurable-data-token,decred,0.0
ethlend,decred,0.0
lition,decred,0.0
mossland,decred,0.0
gifto,decred,0.0
stox,decred,0.0
chronobank,decred,0.0
sonm,decred,0.0
bitmax-token,decred,0.0
travala,decred,0.0
komodo,decred,0.0
steem-dollars,decred,0.0
melon,decred,0.0
bluzelle,decred,0.0
groestlcoin,decred,0.0
tomochain,decred,0.0
bitcoin-diamond,decred,0.0
monacoin,decred,0.0
bitshares,decred,0.0
tpt,decred,0.0
refereum,decred,0.0
v-id,decred,0.0
aeternity,decred,0.0
streamr-datacoin,decred,0.0
pivx,decred,0.0
neblio,decred,0.0
bitcoin,thetafuel,0.0
ethereum,thetafuel,0.0
tether,thetafuel,0.0
binance-coin,thetafuel,0.0
usd-coin,thetafuel,0.0
ripple,thetafuel,0.0
okb,thetafuel,0.0
cardano,thetafuel,0.0
dogecoin,thetafuel,0.0
matic-network,thetafuel,0.0
litecoin,thetafuel,0.0
tron,thetafuel,0.0
wrapped-bitcoin,thetafuel,0.0
dai,thetafuel,0.0
phx,thetafuel,0.0
cosmos,thetafuel,0.0
chainlink,thetafuel,0.0
unus-sed-leo,thetafuel,0.0
ethereum-classic,thetafuel,0.0
monero,thetafuel,0.0
bitcoin-cash,thetafuel,0.0
stellar,thetafuel,0.0
qnt,thetafuel,0.0
cro,thetafuel,0.0
vet,thetafuel,0.0
dfn,thetafuel,0.0
eos,thetafuel,0.0
decentraland,thetafuel,0.0
fantom,thetafuel,0.0
tezos,thetafuel,0.0
theta-token,thetafuel,0.0
blockstack,thetafuel,0.0
maker,thetafuel,0.0
neo,thetafuel,0.0
kucoin-shares,thetafuel,0.0
huobi-token,thetafuel,0.0
havven,thetafuel,0.0
trueusd,thetafuel,0.0
bitcoin-cash-sv,thetafuel,0.0
dash,thetafuel,0.0
gatechain,thetafuel,0.0
gusd,thetafuel,0.0
moonx,thetafuel,0.0
cotrader,thetafuel,0.0
zcash,thetafuel,0.0
enjin-coin,thetafuel,0.0
zilliqa,thetafuel,0.0
loopring,thetafuel,0.0
xinfin-network,thetafuel,0.0
basic-attention-token,thetafuel,0.0
nem,thetafuel,0.0
nexo,thetafuel,0.0
holo,thetafuel,0.0
decred,thetafuel,0.0
qtum,thetafuel,0.0
ravencoin,thetafuel,0.0
bitcoin-gold,thetafuel,0.0
fetch-ai,thetafuel,0.0
ankr-network,thetafuel,0.0
blox,thetafuel,0.0
gnosis-gno,thetafuel,0.0
iostoken,thetafuel,0.0
golem-network-tokens,thetafuel,0.0
iotex,thetafuel,0.0
waves,thetafuel,0.0
eur-tether,thetafuel,0.0
omisego,thetafuel,0.0
0x,thetafuel,0.0
icon,thetafuel,0.0
siacoin,thetafuel,0.0
zelcash,thetafuel,0.0
ontology,thetafuel,0.0
swissborg,thetafuel,0.0
mxtoken,thetafuel,0.0
reserve-protocol,thetafuel,0.0
bora-ecosystem,thetafuel,0.0
telcoin,thetafuel,0.0
ocean-protocol,thetafuel,0.0
celsius,thetafuel,0.0
polymath-network,thetafuel,0.0
wax,thetafuel,0.0
digibyte,thetafuel,0.0
livepeer,thetafuel,0.0
lisk,thetafuel,0.0
rif,thetafuel,0.0
zencash,thetafuel,0.0
aelf,thetafuel,0.0
stasis-eurs,thetafuel,0.0
rlc,thetafuel,0.0
constellation,thetafuel,0.0
origintrail,thetafuel,0.0
coinextoken,thetafuel,0.0
republic-protocol,thetafuel,0.0
syscoin,thetafuel,0.0
numeraire,thetafuel,0.0
nano,thetafuel,0.0
ethos,thetafuel,0.0
function-x,thetafuel,0.0
medibloc,thetafuel,0.0
dent,thetafuel,0.0
status,thetafuel,0.0
celer-network,thetafuel,0.0
ergo,thetafuel,0.0
mass-vehicle-ledger,thetafuel,0.0
aragon,thetafuel,0.0
ontology-gas,thetafuel,0.0
orbs,thetafuel,0.0
humanscape,thetafuel,0.0
ardor,thetafuel,0.0
steem,thetafuel,0.0
civic,thetafuel,0.0
mir,thetafuel,0.0
everipedia,thetafuel,0.0
zeon,thetafuel,0.0
vethor-token,thetafuel,0.0
ceek-vr,thetafuel,0.0
power-ledger,thetafuel,0.0
stratis,thetafuel,0.0
abbc-foundation,thetafuel,0.0
request-network,thetafuel,0.0
xyo-network,thetafuel,0.0
rsk,thetafuel,0.0
metal,thetafuel,0.0
covalent,thetafuel,0.0
gxchain,thetafuel,0.0
bancor,thetafuel,0.0
funfair,thetafuel,0.0
quarkchain,thetafuel,0.0
morpheus-network,thetafuel,0.0
nkn,thetafuel,0.0
kyber-network,thetafuel,0.0
storm,thetafuel,0.0
veritaseum,thetafuel,0.0
maidsafecoin,thetafuel,0.0
augur,thetafuel,0.0
selfkey,thetafuel,0.0
hxro,thetafuel,0.0
ark,thetafuel,0.0
mxc,thetafuel,0.0
monaco,thetafuel,0.0
irisnet,thetafuel,0.0
whitecoin,thetafuel,0.0
aergo,thetafuel,0.0
bytom,thetafuel,0.0
storj,thetafuel,0.0
meta,thetafuel,0.0
moviebloc,thetafuel,0.0
wanchain,thetafuel,0.0
mainframe,thetafuel,0.0
dero,thetafuel,0.0
cortex,thetafuel,0.0
telos-blockchain-network,thetafuel,0.0
verge,thetafuel,0.0
utrust,thetafuel,0.0
uquid-coin,thetafuel,0.0
revain,thetafuel,0.0
thundercore,thetafuel,0.0
loom-network,thetafuel,0.0
lto-network,thetafuel,0.0
gas,thetafuel,0.0
electroneum,thetafuel,0.0
hyperion,thetafuel,0.0
measurable-data-token,thetafuel,0.0
ethlend,thetafuel,0.0
lition,thetafuel,0.0
mossland,thetafuel,0.0
gifto,thetafuel,0.0
stox,thetafuel,0.0
chronobank,thetafuel,0.0
sonm,thetafuel,0.0
bitmax-token,thetafuel,0.0
travala,thetafuel,0.0
komodo,thetafuel,0.0
steem-dollars,thetafuel,0.0
melon,thetafuel,0.0
bluzelle,thetafuel,0.0
groestlcoin,thetafuel,0.0
tomochain,thetafuel,0.0
bitcoin-diamond,thetafuel,0.0
monacoin,thetafuel,0.0
bitshares,thetafuel,0.0
tpt,thetafuel,0.0
refereum,thetafuel,0.0
v-id,thetafuel,0.0
aeternity,thetafuel,0.0
streamr-datacoin,thetafuel,0.0
pivx,thetafuel,0.0
neblio,thetafuel,0.0
bitcoin,qtum,0.0
ethereum,qtum,0.0
tether,qtum,0.0
binance-coin,qtum,0.0
usd-coin,qtum,0.0
ripple,qtum,0.0
okb,qtum,0.0
cardano,qtum,0.0
dogecoin,qtum,0.0
matic-network,qtum,0.0
litecoin,qtum,0.0
tron,qtum,0.0
wrapped-bitcoin,qtum,0.0
dai,qtum,0.0
phx,qtum,0.0
cosmos,qtum,0.0
chainlink,qtum,0.0
unus-sed-leo,qtum,0.0
ethereum-classic,qtum,0.0
monero,qtum,0.0
bitcoin-cash,qtum,0.0
stellar,qtum,0.0
qnt,qtum,0.0
cro,qtum,0.0
vet,qtum,0.0
dfn,qtum,0.0
eos,qtum,0.0
decentraland,qtum,0.0
fantom,qtum,0.0
tezos,qtum,0.0
theta-token,qtum,0.0
blockstack,qtum,0.0
maker,qtum,0.0
neo,qtum,0.0
kucoin-shares,qtum,0.0
huobi-token,qtum,0.0
havven,qtum,0.0
trueusd,qtum,0.0
bitcoin-cash-sv,qtum,0.0
dash,qtum,0.0
gatechain,qtum,0.0
gusd,qtum,0.0
moonx,qtum,0.0
cotrader,qtum,0.0
zcash,qtum,0.0
enjin-coin,qtum,0.0
zilliqa,qtum,0.0
loopring,qtum,0.0
xinfin-network,qtum,0.0
basic-attention-token,qtum,0.0
nem,qtum,0.0
nexo,qtum,0.0
holo,qtum,0.0
decred,qtum,0.0
thetafuel,qtum,0.0
ravencoin,qtum,0.0
bitcoin-gold,qtum,0.0
fetch-ai,qtum,0.0
ankr-network,qtum,0.0
blox,qtum,0.0
gnosis-gno,qtum,0.0
iostoken,qtum,0.0
golem-network-tokens,qtum,0.0
iotex,qtum,0.0
waves,qtum,0.0
eur-tether,qtum,0.0
omisego,qtum,0.0
0x,qtum,0.0
icon,qtum,0.0
siacoin,qtum,0.0
zelcash,qtum,0.0
ontology,qtum,0.0
swissborg,qtum,0.0
mxtoken,qtum,0.0
reserve-protocol,qtum,0.0
bora-ecosystem,qtum,0.0
telcoin,qtum,0.0
ocean-protocol,qtum,0.0
celsius,qtum,0.0
polymath-network,qtum,0.0
wax,qtum,0.0
digibyte,qtum,0.0
livepeer,qtum,0.0
lisk,qtum,0.0
rif,qtum,0.0
zencash,qtum,0.0
aelf,qtum,0.0
stasis-eurs,qtum,0.0
rlc,qtum,0.0
constellation,qtum,0.0
origintrail,qtum,0.0
coinextoken,qtum,0.0
republic-protocol,qtum,0.0
syscoin,qtum,0.0
numeraire,qtum,0.0
nano,qtum,0.0
ethos,qtum,0.0
function-x,qtum,0.0
medibloc,qtum,0.0
dent,qtum,0.0
status,qtum,0.0
celer-network,qtum,0.0
ergo,qtum,0.0
mass-vehicle-ledger,qtum,0.0
aragon,qtum,0.0
ontology-gas,qtum,0.0
orbs,qtum,0.0
humanscape,qtum,0.0
ardor,qtum,0.0
steem,qtum,0.0
civic,qtum,0.0
mir,qtum,0.0
everipedia,qtum,0.0
zeon,qtum,0.0
vethor-token,qtum,0.0
ceek-vr,qtum,0.0
power-ledger,qtum,0.0
stratis,qtum,0.0
abbc-foundation,qtum,0.0
request-network,qtum,0.0
xyo-network,qtum,0.0
rsk,qtum,0.0
metal,qtum,0.0
covalent,qtum,0.0
gxchain,qtum,0.0
bancor,qtum,0.0
funfair,qtum,0.0
quarkchain,qtum,0.0
morpheus-network,qtum,0.0
nkn,qtum,0.0
kyber-network,qtum,0.0
storm,qtum,0.0
veritaseum,qtum,0.0
maidsafecoin,qtum,0.0
augur,qtum,0.0
selfkey,qtum,0.0
hxro,qtum,0.0
ark,qtum,0.0
mxc,qtum,0.0
monaco,qtum,0.0
irisnet,qtum,0.0
whitecoin,qtum,0.0
aergo,qtum,0.0
bytom,qtum,0.0
storj,qtum,0.0
meta,qtum,0.0
moviebloc,qtum,0.0
wanchain,qtum,0.0
mainframe,qtum,0.0
dero,qtum,0.0
cortex,qtum,0.0
telos-blockchain-network,qtum,0.0
verge,qtum,0.0
utrust,qtum,0.0
uquid-coin,qtum,0.0
revain,qtum,0.0
thundercore,qtum,0.0
loom-network,qtum,0.0
lto-network,qtum,0.0
gas,qtum,0.0
electroneum,qtum,0.0
hyperion,qtum,0.0
measurable-data-token,qtum,0.0
ethlend,qtum,0.0
lition,qtum,0.0
mossland,qtum,0.0
gifto,qtum,0.0
stox,qtum,0.0
chronobank,qtum,0.0
sonm,qtum,0.0
bitmax-token,qtum,0.0
travala,qtum,0.0
komodo,qtum,0.0
steem-dollars,qtum,0.0
melon,qtum,0.0
bluzelle,qtum,0.0
groestlcoin,qtum,0.0
tomochain,qtum,0.0
bitcoin-diamond,qtum,0.0
monacoin,qtum,0.0
bitshares,qtum,0.0
tpt,qtum,0.0
refereum,qtum,0.0
v-id,qtum,0.0
aeternity,qtum,0.0
streamr-datacoin,qtum,0.0
pivx,qtum,0.0
neblio,qtum,0.0
bitcoin,ravencoin,0.0
ethereum,ravencoin,0.836776557295518
tether,ravencoin,0.0
binance-coin,ravencoin,0.0
usd-coin,ravencoin,0.0
ripple,ravencoin,0.0
okb,ravencoin,0.0
cardano,ravencoin,0.0
dogecoin,ravencoin,0.0
matic-network,ravencoin,0.0
litecoin,ravencoin,0.0
tron,ravencoin,0.0
wrapped-bitcoin,ravencoin,0.0
dai,ravencoin,0.0
phx,ravencoin,0.0
cosmos,ravencoin,0.0
chainlink,ravencoin,0.0
unus-sed-leo,ravencoin,0.0
ethereum-classic,ravencoin,0.0
monero,ravencoin,0.0
bitcoin-cash,ravencoin,0.0
stellar,ravencoin,0.0
qnt,ravencoin,0.0
cro,ravencoin,0.0
vet,ravencoin,0.0
dfn,ravencoin,0.0
eos,ravencoin,0.0
decentraland,ravencoin,0.0
fantom,ravencoin,0.0
tezos,ravencoin,0.0
theta-token,ravencoin,0.0
blockstack,ravencoin,0.0
maker,ravencoin,0.0
neo,ravencoin,0.0
kucoin-shares,ravencoin,0.0
huobi-token,ravencoin,0.0
havven,ravencoin,0.0
trueusd,ravencoin,0.0
bitcoin-cash-sv,ravencoin,0.0
dash,ravencoin,0.0
gatechain,ravencoin,0.0
gusd,ravencoin,0.0
moonx,ravencoin,0.0
cotrader,ravencoin,0.0
zcash,ravencoin,0.0
enjin-coin,ravencoin,0.0
zilliqa,ravencoin,0.0
loopring,ravencoin,0.0
xinfin-network,ravencoin,0.0
basic-attention-token,ravencoin,0.0
nem,ravencoin,0.0
nexo,ravencoin,0.0
holo,ravencoin,0.0
decred,ravencoin,0.0
thetafuel,ravencoin,0.0
qtum,ravencoin,0.0
bitcoin-gold,ravencoin,0.0
fetch-ai,ravencoin,0.0
ankr-network,ravencoin,0.0
blox,ravencoin,0.0
gnosis-gno,ravencoin,0.0
iostoken,ravencoin,0.0
golem-network-tokens,ravencoin,0.0
iotex,ravencoin,0.0
waves,ravencoin,0.0
eur-tether,ravencoin,0.0
omisego,ravencoin,0.0
0x,ravencoin,0.0
icon,ravencoin,0.0
siacoin,ravencoin,0.0
zelcash,ravencoin,0.0
ontology,ravencoin,0.0
swissborg,ravencoin,0.0
mxtoken,ravencoin,0.0
reserve-protocol,ravencoin,0.0
bora-ecosystem,ravencoin,0.0
telcoin,ravencoin,0.0
ocean-protocol,ravencoin,0.0
celsius,ravencoin,0.0
polymath-network,ravencoin,0.0
wax,ravencoin,0.0
digibyte,ravencoin,0.0
livepeer,ravencoin,0.0
lisk,ravencoin,0.0
rif,ravencoin,0.0
zencash,ravencoin,0.0
aelf,ravencoin,0.0
stasis-eurs,ravencoin,0.0
rlc,ravencoin,0.0
constellation,ravencoin,0.0
origintrail,ravencoin,0.0
coinextoken,ravencoin,0.0
republic-protocol,ravencoin,0.0
syscoin,ravencoin,0.0
numeraire,ravencoin,0.0
nano,ravencoin,0.0
ethos,ravencoin,0.0
function-x,ravencoin,0.0
medibloc,ravencoin,0.0
dent,ravencoin,0.0
status,ravencoin,0.0
celer-network,ravencoin,0.0
ergo,ravencoin,0.0
mass-vehicle-ledger,ravencoin,0.0
aragon,ravencoin,0.0
ontology-gas,ravencoin,0.0
orbs,ravencoin,0.0
humanscape,ravencoin,0.0
ardor,ravencoin,0.0
steem,ravencoin,0.0
civic,ravencoin,0.0
mir,ravencoin,0.0
everipedia,ravencoin,0.0
zeon,ravencoin,0.0
vethor-token,ravencoin,0.0
ceek-vr,ravencoin,0.0
power-ledger,ravencoin,0.0
stratis,ravencoin,0.0
abbc-foundation,ravencoin,0.0
request-network,ravencoin,0.0
xyo-network,ravencoin,0.0
rsk,ravencoin,0.0
metal,ravencoin,0.0
covalent,ravencoin,0.0
gxchain,ravencoin,0.0
bancor,ravencoin,0.0
funfair,ravencoin,0.0
quarkchain,ravencoin,0.0
morpheus-network,ravencoin,0.0
nkn,ravencoin,0.0
kyber-network,ravencoin,0.0
storm,ravencoin,0.0
veritaseum,ravencoin,0.0
maidsafecoin,ravencoin,0.0
augur,ravencoin,0.0
selfkey,ravencoin,0.0
hxro,ravencoin,0.0
ark,ravencoin,0.0
mxc,ravencoin,0.0
monaco,ravencoin,0.0
irisnet,ravencoin,0.0
whitecoin,ravencoin,0.0
aergo,ravencoin,0.0
bytom,ravencoin,0.0
storj,ravencoin,0.0
meta,ravencoin,0.0
moviebloc,ravencoin,0.0
wanchain,ravencoin,0.0
mainframe,ravencoin,0.0
dero,ravencoin,0.0
cortex,ravencoin,0.0
telos-blockchain-network,ravencoin,0.0
verge,ravencoin,0.0
utrust,ravencoin,0.0
uquid-coin,ravencoin,0.0
revain,ravencoin,0.0
thundercore,ravencoin,0.0
loom-network,ravencoin,0.0
